"","id","lat","lon","wiki","name","alt_names","place_id","place_name","startmin","startmax","endmin","endmax","description","sources","type","architect_uri"
"110","2844","51.8215","4.77208","","","","2438","Sliedrecht","1894","0","1976","0","Buiten gebruik sinds 1935, toen Apostolische Genootschap, buiten gebruik 1975 en gesloopt in 1976.","","http://vocab.getty.edu/aat/300007391",""
"111","2879","51.6679","5.03626","","","","2596","Sprang-Capelle","1962","0","0","0","Voormalig ‘Bejaardencentrum Achter de Hoven’, gebouwd in 1962. 
Het project kwam tot stand op initiatief van de gezamenlijke diaconieën van de Nederlandse Hervormde Kerk van Sprang, Capelle, Loon op Zand, Waspik en ’s Gravenmoer, en de diaconieën van de Gereformeerde Kerk van Sprang, Capelle en ’s Gravenmoer.
Het tehuis stond open voor alle protestantse gezindten.","","http://vocab.getty.edu/aat/300007391",""
"112","2880","51.692","4.98684","","","","2596","Sprang-Capelle (voormalig Capelle)","1815","0","0","0","Capelle, Dorpgehugt 88 met een huissjoel; fragment kadastrale kaart 1813, bron SALHA 
Dit adres, Hoofdstraat 36, heeft in het verleden verschillende benamingen en nummers gehad. 
Op de kadastrale kaart van 1813 staat de woning, gelegen ten westen van de Kerksteeg, aangegeven als nr. (H)24 (zie kaartje). Later is dit adres plaatselijk bekend (tussen 1827 en 1857) als Dorpgehugt 88.","","http://vocab.getty.edu/aat/300007391",""
"113","2903","51.334","6.11998","","","","1475","Steyl","1859","0","0","0","De oorsprong van de parochie St. Rochus te Steyl ligt in 1678. In Steyl heerste toentertijd de besmettelijke ziekte dysenterie. Jacques Ronck nam het initiatief een kapel op te richten die gewijd werd aan St. Rochus en St. Sebastianus, beiden noodheiligen en schutspatroon tegen besmettelijke ziekten. Het beeld van de H. Rochus, afkomstige uit deze kapel, wordt in de sacristie van de huidige parochiekerk bewaard. In de kapel werd lange tijd alleen door de week de H. Mis gelezen. Maar de inwoners van Steyl wilden ook de H. Mis op zondag in hun eigen kapel laten lezen. Het duurde echter nog tot 1823 totdat het bisdom toestemming verleende de zondagse hoogmis in de kapel te mogen opdragen. Kannunik B. Canoy bediende de kapel vervolgens ruim 20 jaren. Steyl werd in 1851 een rectoraat en de eerste officieel benoemde rector was F. van Haeff.","","http://vocab.getty.edu/aat/300007391",""
"114","2913","51.4917","6.11754","","","","1859","Swolgen","1200","1300","1944","0","Diverse uitbreidingen, onder andere in 1910 onder leiding van C. Franssen, door oorlogshandelingen deels verwoest. Later hersteld. Deel verwoeste kerk is opgenomen in de in 1953 nieuwgebouwde kerk.","","http://vocab.getty.edu/aat/300007391",""
"115","2939","51.5456","5.09315","","","","1043","Tilburg","1924","0","0","0","Grote interbellumkerk met toren in de wijk Broekhoven, ten zuiden van het centrum van Tilburg.","","http://vocab.getty.edu/aat/300007391",""
"116","2940","51.554","5.05836","","","","1043","Tilburg","1957","0","0","0","","","http://vocab.getty.edu/aat/300007391",""
"117","2941","51.5643","5.09823","","","","1043","Tilburg","1922","1930","0","0","","","http://vocab.getty.edu/aat/300007391",""
"118","2942","51.5503","5.09946","","","","1043","Tilburg","1947","0","0","0","voorgevel en rechts pastorie; opname JvN 12-08-1983
Vroege wederopbouwkerk, als hoofdgebouw van een uitgebreid R.K. complex.","","http://vocab.getty.edu/aat/300007391",""
"119","2943","51.5629","5.07754","","","","1043","Tilburg","1861","0","0","0","Voormalige 'Paterskerk'; kopie ansichtkaart
Vroege neogotische kerk met vieringtorentje, gebouwd 1859-1861, als onderdeel van een groot kloostercomplex.","","http://vocab.getty.edu/aat/300007391",""
"120","2944","51.562","5.07747","","","","1043","Tilburg","1861","0","1972","0","","","http://vocab.getty.edu/aat/300007391",""
"121","2945","51.5487","5.07667","","","","1043","Tilburg","1952","0","0","0","","","http://vocab.getty.edu/aat/300007391",""
"122","2946","51.5552","5.08272","","","","1043","Tilburg","1834","0","1965","0","","","http://vocab.getty.edu/aat/300007391",""
"123","2947","51.5735","5.08904","","","","1043","Tilburg","1930","0","1976","0","Voormalige Antonius en Barbara-kerk
Groeseindse kerk, de kerk van de Heilige Antonius en Heilige Barbara zoals de naam officieel luidde, werd in 1930 voltooid naar een ontwerp van Hendrik Valk. Tevens ontwierp hij naast de kerk aan de Hoefstraat een pastorie. Zowel de buitenkant als het interieur van de kerk hadden een zeer sobere en robuuste uitstraling. Het was het eerste Tilburgse gebedshuis waar de gelovigen op losse bidstoelen moesten zitten. Die strengheid paste in zekere zin bij de omgeving waarin de kerk was gebouwd, een nogal roemruchte arbeidersbuurt die in de volksmond werd aangeduid als ‘de kaoien hoek’ [Tilburg Wiki].","","http://vocab.getty.edu/aat/300007391",""
"124","2948","51.5521","5.10632","","","","1043","Tilburg","0","0","0","0","","","http://vocab.getty.edu/aat/300007391",""
"125","2949","51.563","5.0933","","","","1043","Tilburg","1900","0","0","0","","","http://vocab.getty.edu/aat/300007391",""
"126","2950","51.5489","5.0686","","","","1043","Tilburg","1851","0","0","0","Antonius van Padua kerk van 1851
Derde zelfstandige parochie van Tilburg, na 't Heike en Goirke, ontstaan in 1850. De parochie kreeg aanvankelijk de naam H. Dionysius, schutspatroon van Tilburg. De parochiekerk kwam in het jaar daarna tot stand naar een ontwerp van Hendrik J. van Tulder (1819-1903).","","http://vocab.getty.edu/aat/300007391",""
"127","2951","51.5626","5.09054","","","","1043","Tilburg","1874","0","0","0","","","http://vocab.getty.edu/aat/300007391",""
"128","2952","51.5651","5.08866","","","","1043","Tilburg","1915","0","0","0","","","http://vocab.getty.edu/aat/300007391",""
"129","2953","51.5607","5.07764","","","","1043","Tilburg","1898","0","0","0","Voormalige Heilig Hart van Jezus; Bron:Wikimedia/RCE
Voormalige r.-k. parochiekerk H. Hart van Jezus in Tilburg. Ook wel bekend als de ""Noordhoekse Kerk"". Geconsacreerd 1898. 
Belangrijk laat werk in het oeuvre van dr. P.J.H. Cuypers. De hoge westtoren is wegens geldgebrek niet uitgevoerd. Wel een vieringtoren op kruising schip-transept. Uitgebouwd westportaal later toegevoegd door Cuypers' zoon Jos. De kerk was een grote, driebeukige neogotische kruisbasiliek met zeer brede hoofdbeuken (14 meter). 
Daarmee was de kerk vooruitstrevend in liturgisch opzicht: alle gelovigen vonden in het middenschip een plaats met onbelemmerd zicht op het altaar.","","http://vocab.getty.edu/aat/300007391",""
"130","2954","51.5409","5.09466","","","","1043","Tilburg","1956","0","0","0","","","http://vocab.getty.edu/aat/300007391",""
"131","2955","51.5571","5.06312","","","","1043","Tilburg","0","0","0","0","Het Groene Kruisgebouw aan de Plataanstraat 62 te Tilburg is vanaf 1962 tot en met 1971 mede gebruikt door de Gereformeerde Kerk Vrijgemaakt Tilburg.  
Preekstoel en orgel werden telkens vernuftig in één kist opgeborgen en uitgepakt.","","http://vocab.getty.edu/aat/300007391",""
"132","2956","51.5859","5.10072","","","","1043","Tilburg","1961","0","0","0","","","http://vocab.getty.edu/aat/300007391",""
"133","2957","51.5556","5.09178","","","","1043","Tilburg","1963","1964","0","0","St. Maarten met nieuwe toren
In eerste kerkdiensten van deze parochie vonden plaats in 1961 in de verbouwde kantine van aannemer Van Vliet en Van Dulst, die huizen bouwde in uitbreidingsplan de Reit. De eerste steen van de nieuwe kerk werd gelegd door pastoor Vogels op zondagmiddag 8 juni 1963. Het gebouw werd ontworpen door de architecten Schijvens en Verberk. De kerk werd geconsacreerd door mgr. W. Bekkers op maandag 21 december 1964. Nauwelijks twintig jaar later, in januari 1983 werd de kerk van St. Maarten gesloopt. [Tilburg Wiki]","","http://vocab.getty.edu/aat/300007391",""
"134","2958","51.5754","5.04304","","","","1043","Tilburg","1967","0","0","0","Tamelijk onopvallende moderne kerk in Tilburg Noordwest.","","http://vocab.getty.edu/aat/300007391",""
"135","2959","51.5584","5.0954","","","","1043","Tilburg","1909","0","1987","0","Tilburg - Fraterhuis van het Heilig Hart
Het Fratershuis van het Heilig Hart aan de Bosscheweg 399/397, vanaf 1 januari 1969 Tivolistraat 45. Het complex werd gebouwd in 1909. In het midden op de bovenverdieping de kloosterkapel met op de nok het beeld van het Heilig Hart.","","http://vocab.getty.edu/aat/300007391",""
"136","2961","51.5637","5.04663","","","","1043","Tilburg","1961","0","1964","0","Noodkerk voor de in 1964 gereedgekomen kerk.","","http://vocab.getty.edu/aat/300007391",""
"137","2987","50.9903","5.77808","","","","1915","Urmond","1857","0","1958","0","Klein-seminarie - Christus Koningcollege. De vestiging te Urmond is begonnen in 1854. Lange tijd was het provincialaat er gevestigd. In 1958 kwam na nieuwbouw het klein-seminarie er vanuit Wijnandsrade. In 1970 werd Urmond verlaten. Voormalige klooster Minderbroeders Conventuelen, kerk 1860, gesloopt in 1958.","","http://vocab.getty.edu/aat/300007391",""
"138","3027","51.3521","5.46261","","","","1100","Valkenswaard","1809","0","1890","0","Zogenaamde Napoleonskerk afgebroken voor nieuwbouw in 1890.","","http://vocab.getty.edu/aat/300007391",""
"139","3028","52.8437","6.89444","","","","1800","Valthe","0","0","1937","0","","","http://vocab.getty.edu/aat/300007391",""
"140","3036","51.7806","5.11101","","","","1956","Veen","1841","0","0","0","","","http://vocab.getty.edu/aat/300007391",""
"141","3041","53.1036","6.88163","","","","1240","Veendam","1911","0","2000","0","Buiten gebruik sinds 1975, toen opslag, gesloopt in 2000.","","http://vocab.getty.edu/aat/300007391",""
"142","3042","53.1046","6.87753","","","","1240","Veendam","1969","0","0","0","In deel van een monumentale woning van één van de gemeenteleden. In 2005 is het pand verkocht aan de gemeente en daarna gesloopt ten behoeve van de uitbreiding van het gemeentehuis. De doopsgezinde gemeente is samengegaan met die van Stadskanaal.","","http://vocab.getty.edu/aat/300007391",""
"143","3097","51.6913","5.19694","","","","3503","Vlijmen","1961","1962","0","0","","","http://vocab.getty.edu/aat/300007391",""
"144","3098","51.4528","3.56698","","","","1078","Vlissingen","1955","0","0","0","","","http://vocab.getty.edu/aat/300007391",""
"145","3114","52.2022","4.49298","","","","0","Voorschoten","1963","0","1981","0","","","http://vocab.getty.edu/aat/300007391",""
"146","3126","51.8261","5.11912","","","","2354","Vuren","1836","0","0","0","Buiten gebruik 1968, gesloopt voor woningen.","","http://vocab.getty.edu/aat/300007391",""
"147","3128","51.6941","5.09175","","","","2597","Waalwijk","1836","0","1897","0","Baardwijk, sinds 1922 opgegaan in de gemeente Waalwijk. 
In 1832 was de schuurkerk te klein en bouwvallig geworden. Daarom nam pastoor J. van Handel samen met de kerkmeesters het initiatief om een nieuwe kerk te bouwen. Hiervoor kreeg de parochie een subsidie van het rijk, giften van de inwoners en ook van de vrouwe van Baardwijk, de weduwe d'Overschie. De rest van het geld werd geleend. Het werd een waterstaatskerk zoals vele in die tijd. De kerk werd op 9 september 1836 ingezegend door D. Spoorenberg, pastoor van Waspik en deken van het district Geertruidenberg. De eerste mis vond plaats op 12 september van hetzelfde jaar.","","http://vocab.getty.edu/aat/300007391",""
"148","3129","51.6893","5.06552","","","","2597","Waalwijk","0","0","2001","0","Kloosterkapel van de Broeders van de Congregatie van O.L. Vrouw Onbevlekt Ontvangen te Maastricht in Waalwijk aan de Grotestraat 296b, ontworpen door architect Jos van Ree uit Waalwijk. Ingezegend door pastoor van Riel. De kapel werd uitgebreid in 1955 en in 1956 en weer ingezegend door pastoor Van der Hurk. 
De broeders verlieten het klooster op 31-12-1999.","","http://vocab.getty.edu/aat/300007391",""
"149","3130","51.6893","5.08034","","","","2597","Waalwijk","1964","0","2008","0","Waalwijk, Bernadettekerk (afgebroken); SALHA (WAA04515)
Zogenaamde ""sporthalkerk"". Bescheiden moderne kerk.","","http://vocab.getty.edu/aat/300007391",""
"150","3131","51.6905","5.06882","","","","2597","Waalwijk","0","0","0","0","Waalwijk, Grotestraat 244 - Theresiagesticht; SALHA ( een fragment van WAA43829)
Klooster van de rooms-katholieke congregatie van de zusters van De Sociëteit van Jezus, Maria en Jozef (kortweg: Zusters van J.M.J.) die is ontstaan in 1823. Een kloosterorde gericht op het geven van onderwijs aan arme kinderen. Vanaf 1859 kwam daar bejaarden- en gezondheidszorg bij.","","http://vocab.getty.edu/aat/300007391",""
"151","3132","51.6892","5.05547","","","","2597","Waalwijk","1882","1883","1960","0","Waalwijk, synagoge (ca. 1960); fotocollectie SALHA (WAA20042)
Van een joodse nederzetting rondom Waalwijk was in 1795 nog geen sprake, echter werden er vanaf 1791 diensten gehouden. Van een echte joodse gemeente Besoyen-Sprang-Waalwijk zou eerst sprake zijn in 1835 volgens een vermelding in het jaarboek voor de Israëlieten in Nederland.","","http://vocab.getty.edu/aat/300007391",""
"152","3133","51.6815","5.06794","","","","2597","Waalwijk","1902","0","1971","0","Waalwijk, Heilige Antonius van Padua (1902-1971); SALHA (WAAWAA04368)
Begin 1901 is het plan gerezen en goedgekeurd om de parochie Sint Jan de Doper te Waalwijk te splitsen. Het deel van de parochie ten zuiden van de spoorlijn zou een zelfstandige parochie gaan worden.","","http://vocab.getty.edu/aat/300007391",""
"153","3134","51.6899","5.06772","","","","2597","Waalwijk","1829","0","1923","0","Maquette van de St. Jan (de waterstaatskerk)
 Algemeen
De eerste schriftelijke bewijzen van het bestaan van een parochie in Waalwijk dateren uit de 13e eeuw. Hertog Hendrik I van Brabant schonk in 1233 het patronaatsrecht, dit is het recht om pastoors aan te stellen, aan de abdij van Tongerlo. Het oudste stuk hieromtrent in het archief dateert van 1648. Het is een brief van de burgemeester en schepenen van Waalwijk aan de Staten-Generaal waarin zij zeggen dat de abt van Tongerlo Wouter Gorissen als pastoor van Waalwijk en een pater voor het nonnenklooster gestuurd heeft. Tot 1826 waren de pastoors en tot 1813 de kapelaans allen abdijheren van Tongerlo. Daarna traden seculiere geestelijken aan.","","http://vocab.getty.edu/aat/300007391",""
"154","3135","51.6703","5.04935","","","","2596","Waalwijk","1885","0","0","0","Gesloopt.","","http://vocab.getty.edu/aat/300007391",""
"155","3137","51.7948","5.05653","","","","2635","Waardhuizen","1843","0","0","0","Tot 1922, daarvoor in boerderij vanaf 1835.","","http://vocab.getty.edu/aat/300007391",""
"156","3142","52.4261","6.08033","","","","2868","Wapenveld","1850","0","1913","0","","","http://vocab.getty.edu/aat/300007391",""
"157","3148","51.6865","4.94385","","","","2598","Waspik","1920","0","1956","0","Klooster van de Rooms Katholieke  congregatie van de zusters van De Sociëteit van Jezus, Maria en Jozef (kortweg: Zusters van JMJ) die is ontstaan in 1823. Een kloosterorde gericht op het geven van onderwijs aan arme kinderen. Vanaf 1859 kwam daar bejaarden- en gezondheidszorg bij.","","http://vocab.getty.edu/aat/300007391",""
"158","3166","51.8132","4.89013","","","","2218","Werkendam","1878","0","0","0","Kapel tegen voormalige suikerfabriek, buiten gebruik 1919. Gesloopt.","","http://vocab.getty.edu/aat/300007391",""
"159","3167","51.8115","4.88815","","","","2218","Werkendam","1951","0","0","0","Buiten gebruik, gesloopt voor woningen.","","http://vocab.getty.edu/aat/300007391",""
"160","3168","51.8137","4.89137","","","","2218","Werkendam","1835","0","0","0","Buiten gebruik 1900, was voormalige schuur.","","http://vocab.getty.edu/aat/300007391",""
"161","3169","51.8098","4.89486","","","","2218","Werkendam","1945","0","1999","0","Noodkerk, buiten gebruik 1955, daarna bibliotheek, gesloopt in 1999 om plaats te maken voor wooncomplex ""D' Altenaer"".","","http://vocab.getty.edu/aat/300007391",""
"162","3176","53.2064","6.99005","","","","1897","Westerlee","1870","0","1988","0","","","http://vocab.getty.edu/aat/300007391",""
"163","3184","53.3012","6.53004","","","","2474","Wetsinge","1000","1200","1840","0","Hervormde kerk van Groot-Wetsinge. Gesloopt in 1840, gelijk met de kerk van Sauwerd en vervangen door nieuwbouw in Klein-Wetsinge, tussen beide dorpen in.","","http://vocab.getty.edu/aat/300007391",""
"164","3204","53.3337","6.51335","","","","2475","Winsum","0","0","0","0","De middeleeuwse kerk van het vroegere dorp Bellingeweer is in 1581 verwoest. Later is een nieuwe kerk gebouwd die in 1824 op afbraak is verkocht. De luidklok uit 1678 is bewaard gebleven en hangt nu in de kerk van Tjamsweer. Het ommuurde kerkhof is nog aanwezig.","","http://vocab.getty.edu/aat/300007391",""
